Device_ID,Test_Type,Stress_Temperature_C,Stress_Voltage_V,Humidity_Percent,Failure_Time_Hours,Censored,Batch_ID
D5519,HTOL,150,4.0,40,402.73916291990685,0,B1
D5520,HTOL,150,4.0,40,373.12647892971154,0,B1
D5521,HTOL,150,4.0,40,311.31735345988267,0,B4
D5522,HTOL,150,4.0,40,347.64787012930265,0,B2
D5523,HTOL,150,4.0,40,399.7033470290056,0,B3
D5524,HTOL,150,4.0,40,460.5540925177269,0,B2
D5525,HTOL,150,4.0,40,373.65672866960443,0,B2
D5526,HTOL,150,4.0,40,386.1577751601102,0,B1
D5527,HTOL,150,4.0,40,398.76263597456017,0,B1
D5528,HTOL,150,4.0,40,354.2187968243145,0,B4
D5529,HTOL,150,4.0,40,413.58456956427835,0,B4
D5530,HTOL,150,4.0,40,268.29008144730483,0,B2
D5531,HTOL,150,4.0,40,270.27375978056114,0,B2
D5532,HTOL,150,4.0,40,428.0939075669834,0,B2
D5533,HTOL,150,4.0,40,176.02713978730196,0,B2
D5534,HTOL,150,4.0,40,447.39605238726506,0,B4
D5535,HTOL,150,4.0,40,147.57257091096014,0,B2
D5536,HTOL,150,4.0,40,555.9250666454795,0,B1
D5537,HTOL,150,4.0,40,648.5111368206236,0,B2
D5538,HTOL,150,4.0,40,455.5498116166826,0,B2
D5539,HTOL,150,4.0,40,256.01563983014097,0,B4
D5540,HTOL,150,4.0,40,193.58693905114467,0,B1
D5541,HTOL,150,4.0,40,400.9061352673026,0,B2
D5542,HTOL,150,4.0,40,462.5006935268735,0,B4
D5543,HTOL,150,4.0,40,252.70268339942933,0,B1
D5544,HTOL,150,4.0,40,337.3133297207743,0,B3
D5545,HTOL,150,4.0,40,243.85982749269385,0,B4
D5546,HTOL,150,4.0,40,253.11446204446122,0,B4
D5547,HTOL,150,4.0,40,290.1269309777879,0,B3
D5548,HTOL,150,4.0,40,176.184585825418,0,B1
D5549,HTOL,150,4.0,40,323.98069915423906,0,B4
D5550,HTOL,150,4.0,40,360.88361013703485,0,B4
D5551,HTOL,150,4.0,40,337.2053127101178,0,B1
D5552,HTOL,150,4.0,40,549.432988319287,0,B2
D5553,HTOL,150,4.0,40,412.4035603043595,0,B4
D5554,HTOL,150,4.0,40,327.59022145359944,0,B2
D5555,HTOL,150,4.0,40,299.116583301671,0,B2
D5556,HTOL,150,4.0,40,307.3449719399005,0,B3
D5557,HTOL,150,4.0,40,396.9730391930072,0,B2
D5558,HTOL,150,4.0,40,43.498771283166036,0,B1
D5559,HTOL,150,4.0,40,247.6586871890701,0,B1
D5560,HTOL,150,4.0,40,415.22484151147177,0,B4
D5561,HTOL,150,4.0,40,143.0800982700319,0,B4
D5562,HTOL,150,4.0,40,120.6235491393923,0,B2
D5563,HTOL,150,4.0,40,205.92797686173012,0,B1
D5564,HTOL,150,4.0,40,417.0661211232111,0,B1
D5565,HTOL,150,4.0,40,318.35491823011057,0,B2
D5566,HTOL,150,4.0,40,296.53408806474613,0,B2
D5567,HTOL,150,4.0,40,522.0265912973322,0,B4
D5568,HTOL,150,4.0,40,242.67309567074764,0,B1
D5569,HTOL,150,4.0,40,24.68943320757218,0,B4
D5570,HTOL,150,4.0,40,482.16647609019645,0,B2
D5571,HTOL,150,4.0,40,601.3639245568247,0,B3
D5572,HTOL,150,4.0,40,427.4278559515922,0,B4
D5573,HTOL,150,4.0,40,526.9214975126059,0,B1
D5574,HTOL,150,4.0,40,359.4944914529913,0,B2
D5575,HTOL,150,4.0,40,267.05113993488965,0,B1
D5576,HTOL,150,4.0,40,454.22968552177576,0,B1
D5577,HTOL,150,4.0,40,762.1152293651995,0,B1
D5578,HTOL,150,4.0,40,328.124359306174,0,B1
D5579,HTOL,150,4.0,40,12.306506439745887,0,B1
D5580,HTOL,150,4.0,40,586.9571216224217,0,B3
D5581,HTOL,150,4.0,40,350.63105408046044,0,B4
D5582,HTOL,150,4.0,40,321.29763349777625,0,B3
D5583,HTOL,150,4.0,40,312.1214969711246,0,B1
D5584,HTOL,150,4.0,40,538.4317227040218,0,B1
D5585,HTOL,150,4.0,40,184.3556700932932,0,B1
D5586,HTOL,150,4.0,40,239.17553884886135,0,B2
D5587,HTOL,150,4.0,40,385.51892543176155,0,B2
D5588,HTOL,150,4.0,40,192.93836820394802,0,B4
D5589,HTOL,150,4.0,40,474.17487520242577,0,B2
D5590,HTOL,150,4.0,40,420.4670755054334,0,B1
D5591,HTOL,150,4.0,40,285.98896287564673,0,B3
D5592,HTOL,150,4.0,40,295.89882490376453,0,B1
D5593,HTOL,150,4.0,40,448.8206768803825,0,B4
D5594,HTOL,150,4.0,40,500.478243417884,0,B3
D5595,HTOL,150,4.0,40,173.5934747734208,0,B4
D5596,HTOL,150,4.0,40,541.3244853891209,0,B4
D5597,HTOL,150,4.0,40,454.51196806029657,0,B4
D5598,HTOL,150,4.0,40,415.367790357709,0,B4
D5599,HTOL,150,4.0,40,101.30055118307975,0,B2
D5600,HTOL,150,4.0,40,233.62958730597592,0,B3
D5601,HTOL,150,4.5,40,654.6082948657944,0,B4
D5602,HTOL,150,4.5,40,452.2085088204345,0,B4
D5603,HTOL,150,4.5,40,205.19251396437497,0,B1
D5604,HTOL,150,4.5,40,478.805001262219,0,B2
D5605,HTOL,150,4.5,40,394.28095659991845,0,B2
D5606,HTOL,150,4.5,40,227.58110967479126,0,B3
D5607,HTOL,150,4.5,40,497.6746784649356,0,B4
D5608,HTOL,150,4.5,40,254.64535996811355,0,B4
D5609,HTOL,150,4.5,40,246.47108676932746,0,B1
D5610,HTOL,150,4.5,40,548.8469512107644,0,B1
D5611,HTOL,150,4.5,40,239.82487857251093,0,B3
D5612,HTOL,150,4.5,40,290.30608158660976,0,B2
D5613,HTOL,150,4.5,40,50.81186258168793,0,B1
D5614,HTOL,150,4.5,40,180.10296300537553,0,B2
D5615,HTOL,150,4.5,40,350.05816339763874,0,B1
D5616,HTOL,150,4.5,40,158.80325407261935,0,B2
D5617,HTOL,150,4.5,40,120.00378024110476,0,B3
D5618,HTOL,150,4.5,40,244.0301451507726,0,B3
D5619,HTOL,150,4.5,40,252.36151625960048,0,B1
D5620,HTOL,150,4.5,40,150.29284928650412,0,B4
D5621,HTOL,150,4.5,40,125.32002686486238,0,B4
D5622,HTOL,150,4.5,40,445.45051135020515,0,B2
D5623,HTOL,150,4.5,40,668.8348264624449,0,B2
D5624,HTOL,150,4.5,40,633.6567332469754,0,B2
D5625,HTOL,150,4.5,40,284.91979212056697,0,B1
D5626,HTOL,150,4.5,40,80.00057837126899,0,B3
D5627,HTOL,150,4.5,40,235.7015437254553,0,B1
D5628,HTOL,150,4.5,40,296.1515390566391,0,B1
D5629,HTOL,150,4.5,40,290.78959211217386,0,B4
D5630,HTOL,150,4.5,40,70.43699247679646,0,B4
D5631,HTOL,150,4.5,40,668.3335189299145,0,B4
D5632,HTOL,150,4.5,40,140.088375946396,0,B2
D5633,HTOL,150,4.5,40,451.08440717692304,0,B2
D5634,HTOL,150,4.5,40,192.42178451704655,0,B4
D5635,HTOL,150,4.5,40,477.7887756966823,0,B4
D5636,HTOL,150,4.5,40,516.6778213538089,0,B4
D5637,HTOL,150,4.5,40,504.63633023027927,0,B2
D5638,HTOL,150,4.5,40,145.2254704333211,0,B3
D5639,HTOL,150,4.5,40,87.73362612072582,0,B3
D5640,HTOL,150,4.5,40,184.0823384006483,0,B3
D5641,HTOL,150,4.5,40,295.4279703436844,0,B4
D5642,HTOL,150,4.5,40,342.6656941930588,0,B2
D5643,HTOL,150,4.5,40,509.44164902211725,0,B2
D5644,HTOL,150,4.5,40,195.16895190740823,0,B2
D5645,HTOL,150,4.5,40,123.5604275371045,0,B2
D5646,HTOL,150,4.5,40,241.57563083268215,0,B4
D5647,HTOL,150,4.5,40,89.1186684467141,0,B3
D5648,HTOL,150,4.5,40,336.66370168714644,0,B4
D5649,HTOL,150,4.5,40,136.58325722468032,0,B1
D5650,HTOL,150,4.5,40,325.90239080870833,0,B2
D5651,HTOL,150,4.5,40,376.6798264588836,0,B2
D5652,HTOL,150,4.5,40,328.46911807111013,0,B3
D5653,HTOL,150,4.5,40,427.40860093820675,0,B4
D5654,HTOL,150,4.5,40,333.9026306697541,0,B2
D5655,HTOL,150,4.5,40,176.18218497296883,0,B3
D5656,HTOL,150,4.5,40,510.3462796445346,0,B2
D5657,HTOL,150,4.5,40,347.07795257251354,0,B2
D5658,HTOL,150,4.5,40,500.9650280870061,0,B4
D5659,HTOL,150,4.5,40,451.68183950377863,0,B1
D5660,HTOL,150,4.5,40,259.3716302249131,0,B4
D5661,HTOL,150,4.5,40,584.9812092444567,0,B3
D5662,HTOL,150,4.5,40,199.20503187487597,0,B4
D5663,HTOL,150,4.5,40,303.2867705189874,0,B4
D5664,HTOL,150,4.5,40,196.29169786883153,0,B2
D5665,HTOL,150,4.5,40,512.4706055855268,0,B1
D5666,HTOL,150,4.5,40,395.4538139085382,0,B1
D5667,HTOL,150,4.5,40,331.0416831305009,0,B4
D5668,HTOL,150,4.5,40,237.13280859581738,0,B2
D5669,HTOL,150,4.5,40,263.97613605901535,0,B2
D5670,HTOL,150,4.5,40,177.37898849090752,0,B3
D5671,HTOL,150,4.5,40,171.0377130162027,0,B3
D5672,HTOL,150,4.5,40,52.65905030806511,0,B2
D5673,HTOL,150,4.5,40,379.44446723914257,0,B4
D5674,HTOL,150,4.5,40,337.00340950155305,0,B1
D5675,HTOL,150,4.5,40,433.27973509192907,0,B2
D5676,HTOL,150,4.5,40,234.03186665173814,0,B2
D5677,HTOL,150,4.5,40,275.1231977784352,0,B1
D5678,HTOL,150,4.5,40,146.47688119045247,0,B4
D5679,HTOL,150,4.5,40,530.0621334389928,0,B3
D5680,HTOL,150,4.5,40,163.35195315186516,0,B4
D5681,HTOL,150,4.5,40,347.81230065518326,0,B4
D5682,HTOL,150,4.5,40,166.41971994793562,0,B2
D5683,HTOL,150,4.5,40,220.44223711953978,0,B3
D5684,HTOL,150,4.5,40,269.20861016693766,0,B3
D5685,HTOL,150,4.5,40,393.66402480265157,0,B2
D5686,HTOL,150,4.5,40,100.50026073631003,0,B2
D5687,HTOL,150,4.5,40,198.84621283254774,0,B3
D5688,HTOL,150,4.5,40,378.96725900969943,0,B1
D5689,HTOL,150,4.5,40,397.34687169204716,0,B4
D5690,HTOL,150,4.5,40,311.12659588160767,0,B4
D5691,HTOL,150,4.5,40,357.89027840111845,0,B4
D5692,HTOL,150,4.5,40,181.6946057120263,0,B1
D5693,HTOL,150,4.5,40,62.70759065443807,0,B4
D5694,HTOL,150,4.5,40,97.06111434906148,0,B1
D5695,HTOL,150,4.5,40,303.3423232457731,0,B1
D5696,HTOL,150,4.5,40,313.76834632419207,0,B2
D5697,HTOL,150,4.5,40,170.4673703144148,0,B3
D5698,HTOL,150,4.5,40,204.14133593192264,0,B3
D5699,HTOL,150,4.5,40,183.1238486681203,0,B4
D5700,HTOL,150,4.5,40,302.3386534864768,0,B1
D5701,HTOL,150,4.5,40,142.38323084527974,0,B4
D5702,HTOL,150,4.5,40,314.09627995489956,0,B4
D5703,HTOL,150,4.5,40,146.85634913640203,0,B4
D5704,HTOL,150,4.5,40,321.1247653866703,0,B1
D5705,HTOL,150,4.5,40,114.20333359294521,0,B4
D5706,HTOL,150,4.5,40,236.80788326382222,0,B1
D5707,HTOL,150,4.5,40,468.6213382327875,0,B4
D5708,HTOL,150,4.5,40,350.80961832753866,0,B1
D5709,HTOL,150,4.5,40,339.4918759323854,0,B1
D5710,HTOL,150,4.5,40,381.39561504259103,0,B2
D5711,HTOL,150,4.5,40,432.4526226691677,0,B1
D5712,HTOL,150,4.5,40,356.4239705840716,0,B3
D5713,HTOL,150,4.5,40,139.9752097285243,0,B1
D5714,HTOL,150,4.5,40,179.9378903503583,0,B3
D5715,HTOL,150,4.5,40,311.5342131023834,0,B2
D5716,HTOL,150,4.5,40,410.11504086757503,0,B3
D5717,HTOL,150,4.5,40,459.5895068369452,0,B1
D5718,HTOL,150,4.5,40,607.9600283918074,0,B3
D5719,HTOL,150,4.5,40,444.6169460174903,0,B1
D5720,HTOL,150,4.5,40,300.7992516779263,0,B1
D5721,HTOL,150,4.5,40,510.8851019219917,0,B4
D5722,HTOL,150,4.5,40,192.06788746357645,0,B4
D5723,HTOL,150,4.5,40,244.62808157916146,0,B1
D5724,HTOL,150,4.5,40,365.35156353450594,0,B1
D5725,HTOL,150,4.5,40,348.42553561692614,0,B3
D5726,HTOL,150,4.5,40,207.9982585651722,0,B3
D5727,HTOL,150,4.5,40,302.2588393821018,0,B4
D5728,HTOL,150,4.5,40,242.24737555838612,0,B4
D5729,HTOL,150,4.5,40,184.09188645900062,0,B1
D5730,HTOL,150,4.5,40,66.44858955904289,0,B1
D5731,HTOL,150,4.5,40,798.0200619969943,0,B4
D5732,HTOL,150,4.5,40,196.4369015059129,0,B4
D5733,HTOL,150,4.5,40,193.95167835797517,0,B3
D5734,HTOL,150,4.5,40,243.55391651428425,0,B3
D5735,HTOL,150,4.5,40,488.5861537423703,0,B3
D5736,HTOL,150,4.5,40,342.4254774988497,0,B1
D5737,HTOL,150,4.5,40,328.22693530141953,0,B1
D5738,HTOL,150,4.5,40,286.1100932522151,0,B3
D5739,HTOL,150,4.5,40,252.61538552450773,0,B2
D5740,HTOL,150,4.5,40,138.91449497926567,0,B1
D5741,HTOL,150,4.5,40,181.25281513685107,0,B3
D5742,HTOL,150,4.5,40,494.6642126363891,0,B4
D5743,HTOL,150,4.5,40,226.9472467589051,0,B3
D5744,HTOL,150,4.5,40,234.2594352789911,0,B2
D5745,HTOL,150,4.5,40,206.3292256043727,0,B3
D5746,HTOL,150,4.5,40,289.2242484620416,0,B3
D5747,HTOL,150,4.5,40,57.678285445821274,0,B1
D5748,HTOL,150,4.5,40,160.08630390071687,0,B2
D5749,HTOL,150,4.5,40,139.1587481118818,0,B3
D5750,HTOL,150,4.5,40,599.6427384689305,0,B4
D5751,HTOL,150,4.5,40,484.5398851042994,0,B4
D5752,HTOL,150,4.5,40,93.59502569686654,0,B3
D5753,HTOL,150,4.5,40,232.95328013470632,0,B4
D5754,HTOL,150,4.5,40,374.38654372545767,0,B2
D5755,HTOL,150,4.5,40,481.659213186782,0,B4
D5756,HTOL,150,4.5,40,77.41020256490867,0,B3
D5757,HTOL,150,4.5,40,402.64927186246575,0,B4
D5758,HTOL,150,4.5,40,301.06852136311375,0,B4
D5759,HTOL,150,4.5,40,81.27448057191071,0,B3
D5760,HTOL,150,4.5,40,148.45210276627347,0,B3
D5761,HTOL,150,4.5,40,505.35021945355453,0,B3
D5762,HTOL,150,4.5,40,351.64125901406476,0,B1
D5763,HTOL,150,4.5,40,669.937479277955,0,B4
D5764,HTOL,150,4.5,40,160.63135083451598,0,B2
D5765,HTOL,150,4.5,40,143.7517184208545,0,B1
D5766,HTOL,150,4.5,40,353.72607729972776,0,B2
D5767,HTOL,150,4.5,40,403.9938234448978,0,B2
D5768,HTOL,150,4.5,40,158.6270933534456,0,B2
D5769,HTOL,150,4.5,40,269.62357211762446,0,B2
D5770,HTOL,150,4.5,40,78.44592417720621,0,B1
D5771,HTOL,150,4.5,40,222.34846276241424,0,B2
D5772,HTOL,150,4.5,40,266.19425218103544,0,B3
D5773,HTOL,150,4.5,40,171.12799944982712,0,B4
D5774,HTOL,150,4.5,40,451.42077066912947,0,B2
D5775,HTOL,150,4.5,40,218.4045312225832,0,B3
D5776,HTOL,150,4.5,40,316.23489960339396,0,B1
D5777,HTOL,150,4.5,40,176.91319369680173,0,B3
D5778,HTOL,150,4.5,40,309.3278993904576,0,B1
D5779,HTOL,150,4.5,40,151.6626049234053,0,B4
D5780,HTOL,150,4.5,40,156.35439686556282,0,B3
D5781,HTOL,150,4.5,40,292.16125899595244,0,B1
D5782,HTOL,150,4.5,40,176.43563558540112,0,B1
D5783,HTOL,150,4.5,40,302.1876544160906,0,B4
D5784,HTOL,150,4.5,40,156.9527825953269,0,B1
D5785,HTOL,150,4.5,40,504.4145126945575,0,B2
D5786,HTOL,150,4.5,40,583.4828817051001,0,B4
D5787,HTOL,150,4.5,40,629.0795428149729,0,B1
D5788,HTOL,150,4.5,40,422.8032178553074,0,B4
D5789,HTOL,150,4.5,40,364.56963567472314,0,B4
D5790,HTOL,150,4.5,40,221.23882646702242,0,B4
D5791,HTOL,150,4.5,40,253.46256169620406,0,B4
D5792,HTOL,150,4.5,40,377.9005245852598,0,B3
D5793,HTOL,150,4.5,40,335.2060873465623,0,B3
D5794,HTOL,150,4.5,40,356.4493015076646,0,B2
D5795,HTOL,150,4.5,40,128.49480746517978,0,B4
D5796,HTOL,150,4.5,40,475.5923386085797,0,B2
D5797,HTOL,150,4.5,40,364.40911657091334,0,B4
D5798,HTOL,150,4.5,40,147.371848803027,0,B3
D5799,HTOL,150,4.5,40,192.83777701920772,0,B1
D5800,HTOL,150,4.5,40,435.0358224292186,0,B4
D5801,HTOL,150,4.5,40,294.57376557577464,0,B2
D5802,HTOL,150,4.5,40,138.98000871648054,0,B4
D5803,HTOL,150,4.5,40,149.22451655115188,0,B3
D5804,HTOL,150,4.5,40,287.9530648248142,0,B2
D5805,HTOL,150,4.5,40,170.43854802580526,0,B1
D5806,HTOL,150,4.5,40,437.916372503997,0,B4
D5807,HTOL,150,4.5,40,344.0865010287636,0,B2
D5808,HTOL,150,4.5,40,429.80045403863863,0,B4
D5809,HTOL,150,4.5,40,227.28819668864892,0,B3
D5810,HTOL,150,4.5,40,189.93446757404467,0,B2
D5811,HTOL,150,4.5,40,364.6562496596598,0,B4
D5812,HTOL,150,4.5,40,170.62286955159686,0,B1
D5813,HTOL,150,4.5,40,206.48920912408173,0,B1
D5814,HTOL,150,4.5,40,566.6695097779232,0,B1
D5815,HTOL,150,4.5,40,32.02366765397821,0,B1
D5816,HTOL,150,4.5,40,429.87656754425285,0,B3
D5817,HTOL,150,4.5,40,158.32543048083483,0,B4
D5818,HTOL,150,4.5,40,123.20878105683106,0,B2
D5819,HTOL,150,4.5,40,141.82934391929354,0,B1
D5820,HTOL,150,4.5,40,496.99095355604095,0,B1
D5821,HTOL,150,4.5,40,286.3729129057858,0,B1
D5822,HTOL,150,4.5,40,155.73095014843497,0,B2
D5823,HTOL,150,4.5,40,101.25811901073314,0,B3
D5824,HTOL,150,4.5,40,382.37413817433844,0,B3
D5825,HTOL,150,4.5,40,261.27493556538667,0,B2
D5826,HTOL,150,4.5,40,801.3300933105845,0,B4
D5827,HTOL,150,4.5,40,79.29790921325947,0,B3
D5828,HTOL,150,4.5,40,674.9532114891397,0,B2
D5829,HTOL,150,4.5,40,353.87234498434253,0,B1
D5830,HTOL,150,4.5,40,315.8864100224681,0,B4
D5831,HTOL,150,4.5,40,180.35082400823867,0,B1
D5832,HTOL,150,4.5,40,270.9143398038055,0,B3
D5833,HTOL,150,4.5,40,372.29414972336923,0,B4
D5834,HTOL,150,4.5,40,402.5806016034184,0,B1
D5835,HTOL,150,4.5,40,306.94980779414874,0,B3
D5836,HTOL,150,4.5,40,167.41276365623978,0,B2
D5837,HTOL,150,4.5,40,347.93034540689223,0,B1
D5838,HTOL,150,4.5,40,233.32695934039683,0,B1
D5839,HTOL,150,4.5,40,119.82477237215326,0,B1
D5840,HTOL,150,4.5,40,116.49893639297106,0,B1
D5841,HTOL,150,4.5,40,395.15603566434265,0,B3
D5842,HTOL,150,4.5,40,214.7767417873059,0,B2
D5843,HTOL,150,4.5,40,299.18148727344567,0,B3
D5844,HTOL,150,4.5,40,192.3058324364023,0,B2
D5845,HTOL,150,4.5,40,245.68766202011147,0,B1
D5846,HTOL,150,4.5,40,339.94965667650206,0,B2
D5847,HTOL,150,4.5,40,354.2193399667181,0,B3
D5848,HTOL,150,4.5,40,201.44411682677404,0,B2
D5849,HTOL,150,4.5,40,322.6020388798999,0,B1
D5850,HTOL,150,4.5,40,232.49081854110483,0,B1
D5851,HTOL,150,4.5,40,594.6165179297363,0,B4
D5852,HTOL,150,4.5,40,273.9543606882391,0,B1
D5853,HTOL,150,4.5,40,282.34324281912893,0,B2
D5854,HTOL,150,4.5,40,152.11313824284576,0,B3
D5855,HTOL,150,4.5,40,345.5882842321361,0,B3
D5856,HTOL,150,4.5,40,475.82976219744955,0,B1
D5857,HTOL,150,4.5,40,378.5065390661691,0,B3
D5858,HTOL,150,4.5,40,312.08843610699773,0,B2
D5859,HTOL,150,4.5,40,312.1392312941824,0,B4
D5860,HTOL,150,4.5,40,150.65867733626348,0,B3
D5861,HTOL,150,4.5,40,613.5735567865936,0,B4
D5862,HTOL,150,4.5,40,724.020751502021,0,B4
D5863,HTOL,150,4.5,40,307.1481077888472,0,B2
D5864,HTOL,150,4.5,40,103.15622795024285,0,B2
D5865,HTOL,150,4.5,40,540.7282719212601,0,B2
D5866,HTOL,150,4.5,40,194.47332005648803,0,B3
D5867,HTOL,150,4.5,40,314.1447440114067,0,B4
D5868,HTOL,150,4.5,40,278.197618142717,0,B4
D5869,HTOL,150,4.5,40,175.96564134432816,0,B1
D5870,HTOL,150,4.5,40,127.7376723601252,0,B3
D5871,HTOL,150,4.5,40,63.52421752055112,0,B3
D5872,HTOL,150,4.5,40,108.68678253386227,0,B1
D5873,HTOL,150,4.5,40,352.39621376801176,0,B4
D5874,HTOL,150,4.5,40,447.5965605930757,0,B4
D5875,HTOL,150,4.5,40,302.1208369521203,0,B3
D5876,HTOL,150,4.5,40,194.78144169489536,0,B3
D5877,HTOL,150,4.5,40,156.77083700105803,0,B1
D5878,HTOL,150,4.5,40,321.363839898697,0,B4
D5879,HTOL,150,4.5,40,299.1719995118158,0,B4
D5880,HTOL,150,4.5,40,233.89439867266108,0,B2
D5881,HTOL,150,4.5,40,168.2177520683096,0,B3
D5882,HTOL,150,4.5,40,374.180071581977,0,B3
D5883,HTOL,150,4.5,40,325.56911481597234,0,B3
D5884,HTOL,150,4.5,40,180.08502714037434,0,B1
D5885,HTOL,150,4.5,40,85.06637563652039,0,B4
D5886,HTOL,150,4.5,40,254.71491981064003,0,B2
D5887,HTOL,150,4.5,40,383.18906459230743,0,B2
D5888,HTOL,150,4.5,40,328.21802626409675,0,B3
D5889,HTOL,150,4.5,40,893.4038903173903,0,B4
D5890,HTOL,150,4.5,40,235.43657094187918,0,B2
D5891,HTOL,150,4.5,40,443.0407361689906,0,B4
D5892,HTOL,150,4.5,40,341.43840638109356,0,B4
D5893,HTOL,150,4.5,40,87.99540374399976,0,B2
D5894,HTOL,150,4.5,40,120.36903449415118,0,B1
D5895,HTOL,150,4.5,40,657.8589259998115,0,B3
D5896,HTOL,150,4.5,40,319.33038340142366,0,B3
D5897,HTOL,150,4.5,40,380.13682063021304,0,B4
D5898,HTOL,150,4.5,40,154.63406799632585,0,B3
D5899,HTOL,150,4.5,40,363.57096733151,0,B1
D5900,HTOL,150,4.5,40,121.9596106099773,0,B2
D5901,HTOL,150,4.5,40,121.51863715829171,0,B3
D5902,HTOL,150,4.5,40,79.56981083686922,0,B1
D5903,HTOL,150,4.5,40,263.6079288933521,0,B3
D5904,HTOL,150,4.5,40,364.2933590539112,0,B2
D5905,HTOL,150,4.5,40,272.192748059787,0,B2
D5906,HTOL,150,4.5,40,527.9389984949256,0,B4
D5907,HTOL,150,4.5,40,122.17890897019963,0,B3
D5908,HTOL,150,4.5,40,296.80879291150154,0,B4
D5909,HTOL,150,4.5,40,228.51431454698152,0,B2
D5910,HTOL,150,4.5,40,297.6336678349292,0,B3
D5911,HTOL,150,4.5,40,561.4890013855564,0,B2
D5912,HTOL,150,4.5,40,300.8758298395201,0,B2
D5913,HTOL,150,4.5,40,226.5780625104906,0,B2
D5914,HTOL,150,4.5,40,275.12310479573875,0,B4
D5915,HTOL,150,4.5,40,223.71659441908037,0,B1
D5916,HTOL,150,4.5,40,573.8997485033625,0,B4
D5917,HTOL,150,4.5,40,231.47524205105046,0,B3
D5918,HTOL,150,4.5,40,158.68585946495102,0,B1
D5919,HTOL,150,4.5,40,257.57145221455056,0,B1
D5920,HTOL,150,4.5,40,229.3959996207347,0,B3
D5921,HTOL,150,4.5,40,170.8842309653991,0,B1
D5922,HTOL,150,4.5,40,375.7923544480242,0,B2
D5923,HTOL,150,4.5,40,193.7984430997737,0,B3
D5924,HTOL,150,4.5,40,226.41930084505617,0,B1
D5925,HTOL,150,4.5,40,648.9528043300627,0,B4
D5926,HTOL,150,4.5,40,615.1521741165895,0,B2
D5927,HTOL,150,4.5,40,260.53679102295627,0,B2
D5928,HTOL,150,4.5,40,207.21937441653589,0,B2
D5929,HTOL,150,4.5,40,234.85732561690563,0,B1
D5930,HTOL,150,4.5,40,260.1162353757889,0,B3
D5931,HTOL,150,4.5,40,573.6188260355046,0,B2
D5932,HTOL,150,4.5,40,536.547501402049,0,B4
D5933,HTOL,150,4.5,40,384.08110448569767,0,B4
D5934,HTOL,150,4.5,40,211.34102572131133,0,B1
D5935,HTOL,150,4.5,40,224.49454482484353,0,B3
D5936,HTOL,150,4.5,40,238.18538699812927,0,B1
D5937,HTOL,150,4.5,40,616.3783047489951,0,B4
D5938,HTOL,150,4.5,40,168.14744692812445,0,B3
D5939,HTOL,150,4.5,40,258.53972926786406,0,B1
D5940,HTOL,150,4.5,40,508.5590891676435,0,B4
D5941,HTOL,150,4.5,40,215.82542306513565,0,B3
D5942,HTOL,150,4.5,40,308.67349434864616,0,B3
D5943,HTOL,150,4.5,40,82.08211347117546,0,B3
D5944,HTOL,150,4.5,40,421.0065905497033,0,B4
D5945,HTOL,150,4.5,40,288.04993506470436,0,B1
D5946,HTOL,150,4.5,40,297.0806596520462,0,B2
D5947,HTOL,150,4.5,40,210.57015082324858,0,B2
D5948,HTOL,150,4.5,40,203.72642193003085,0,B3
D5949,HTOL,150,4.5,40,378.16365557983056,0,B4
D5950,HTOL,150,4.5,40,414.00523177788534,0,B4
D5951,HTOL,150,4.5,40,387.12540130376243,0,B1
D5952,HTOL,150,4.5,40,206.8467209137475,0,B1
D5953,HTOL,150,4.5,40,171.2207757873652,0,B1
D5954,HTOL,150,4.5,40,404.5834537308396,0,B3
D5955,HTOL,150,4.5,40,394.42164443704615,0,B4
D5956,HTOL,150,4.5,40,619.7035709121246,0,B2
D5957,HTOL,150,4.5,40,454.81067964475227,0,B4
D5958,HTOL,150,4.5,40,52.12571897965032,0,B1
D5959,HTOL,150,4.5,40,415.40416690572425,0,B2
D5960,HTOL,150,4.5,40,449.0127794305695,0,B3
D5961,HTOL,150,4.5,40,258.6492198094642,0,B4
D5962,HTOL,150,4.5,40,314.7895046035901,0,B1
D5963,HTOL,150,4.5,40,176.89721829523438,0,B2
D5964,HTOL,150,4.5,40,544.5565362292739,0,B2
D5965,HTOL,150,4.5,40,303.87989826029343,0,B2
D5966,HTOL,150,4.5,40,391.5901172080666,0,B1
D5967,HTOL,150,4.5,40,441.1501878856547,0,B2
D5968,HTOL,150,4.5,40,437.3544819484952,0,B2
D5969,HTOL,150,4.5,40,222.89569613531063,0,B3
D5970,HTOL,150,4.5,40,239.1443997903846,0,B1
D5971,HTOL,150,4.5,40,314.93691387472563,0,B3
D5972,HTOL,150,4.5,40,457.7732764064773,0,B3
D5973,HTOL,150,4.5,40,478.8917810038751,0,B1
D5974,HTOL,150,4.5,40,232.41748509182946,0,B4
D5975,HTOL,150,4.5,40,740.5002142530492,0,B1
D5976,HTOL,150,4.5,40,383.67257371373046,0,B2
D5977,HTOL,150,4.5,40,817.1989553916476,0,B4
D5978,HTOL,150,4.5,40,441.1844792468433,0,B2
D5979,HTOL,150,4.5,40,140.8180299654326,0,B3
D5980,HTOL,150,4.5,40,397.0131181065238,0,B1
D5981,HTOL,150,4.5,40,550.8555280820252,0,B3
D5982,HTOL,150,4.5,40,235.1797660838991,0,B1
D5983,HTOL,150,4.5,40,226.40968807621687,0,B4
